index,text,sarcastic
3026,これは白人の欠点です アフリカの指導者は本質的に腐敗しており 自分たちの民族についてネズミの尻を与えていないという事実は 白人と植民地主義のためです 敵を忘れてはいけません アフリカの指導者は彼らの人々から盗む権利があります https://t.co/Sx5oC7BTEh,1
1744,生猪价格有望逐步回升至合理区间 生猪价格出现大幅上涨可能性不大。国家发展改革委新闻发言人孟玮在19日举行的新闻发布会上说，今年以来，因生猪产能充裕、需求偏弱，国内生猪价格持续低位运行。国内生猪产能自去年7月份以来逐步下降，今年3月底能繁母猪存栏量为4185万头，处于生猪产能调控的绿色区间，加之生猪价格已低位运行较长时间，进一步大幅下跌的可能性较小，随着后期消费回暖，生猪价格有望逐步回升至合理区间。另一方面，近年来我国生猪疫病防控能力大大增强，母猪繁育效率也有所提升，特别是能繁母猪产能总体合理，后期生猪价格触底反弹后，出现2019年非洲猪瘟时期那样大幅上涨的可能性也不大。（安蓓、杨思琦）,0
9937,2016年、JTがショートだった頃のミシガン対OSUの試合に振り返りました。私は良い角度でフィールドにいました...そして...彼はショートでした! #GoBlue https://t.co/KufBzy4Eu9,0
598,I think we might want to worry a little more about the risks posed by the Omicron variant than fretting over a Zoom quiz that took place a year ago.  Just a thought.,1
11345,@tellychakkar @StarPlus Since when prena remember Bajaj please just to take Bajaj name for attention stop publishing nonsense......,0
915,And so it begins. The Sunday back to school preparation. 😩,0
9563,Willie T out at FSU. Fire up the Leach rumors,1
124,"@libertytarian Obviously you don’t get it David, “they” are trying to burn down everything that is good.  So infuriating and pathetic.  An electric Mustang.  I am a Ford fan, but hoping this falls flat on its electric face.",1
11279,"@frumkin_493 I decided to dive further into the world of wikiHow and found some real gems in there. Appropriately, some of them seem to be Halloween related such as: 
-How to Act Like a Vampire (this one would have been highly beneficial for junior high Hannah)",1
18959,#NewMusicDownload @Louis_Tomlinson #WeMadeIt,0
894,Oh my what was that noise? The dog isn’t happy either! #loudbang,0
10507,i wanna get into editing seriously,0
1208,为了不让一个不文明的东北人带坏整个东北人的形象，近日国内各大媒体达成共识，以后涉及东北人的负面新闻中，标题和正文都不再出现东北人的字眼，以防被其他文明讲德的东北人认为是带节奏和地域黑，新闻中的东北人将以那嘎达人代替，以达到让其他地区读者猜不出是哪里人的效果。,1
7718,"GUYS, I have [3] copies of [New popular game] for [whatever platform your bitch ass cant afford it on] to giveaway!

You must RT this, follow me [and a dozen other people that you'll probably unfollow anyway], Subscrive to my channel, piss in a cup, [etc].

LETS GOOOOOO https://t.co/k7lOq4gKOq",1
15980,を持つことは、私の人生をいくつかの点でとても難しくする。精神的に - 生理とホルモンのおかげで。物理的に - 他の性別が同意を嫌うので、私はそれを私の人生で守らなければならないので。,0
8478,Getting hit in the nuts hurts worse than having a kid right? Like you always hear woman saying they want another kid. But when do you hear a guy ask to be hit in the nuts again? 🧐🤷🏻‍♂️,1
11333,@JimmyODonn @trustnerd 私は彼が死んだかどうかだけ心配するでしょう、私は彼がそうではないと確信しています。,1
8345,@GNCLive私はちょうど#GNCプロボックスを手に入れました、それはオープンプレワークアウトと岩だらけのプロテインバーのような複数のものを持っています。これは最後のボックスです、あなたの顧客のために持っている多くの敬意に感謝します。,1
11245,@demonscythsynth Hahaha! Perfect meme! If they were stupid enough to make a clip out of this I cannot wait to see the disaster which is the rest of the movie! https://t.co/D7qNLcl2co,0
17906,What a huge responsibility is on my shoulders this morning. How can my mr trust a lady like me in an important issue like this.😂 Someone is coming to install new stove in the kitchen as old one is dying. I bet I can act like I usually do. I know nothing about how it works.😁 https://t.co/HflE7TpGOm,1
295,社員が酒を飲まないとリーダーに耳を傾ける事件に触発され、若者は、山東の相手を探すべきだと気づくべきである。山東の相手があれば、大学卒業前にできるだけ頻繁に両親と山東に会い、山東で酒卓文化を習得し、酒量を増やせば、将来の仕事では、リーダーや顧客に対しても自信と底気がある。,1
18839,"I don’t believe in the tooth fairy, Peter Pan, or the GFS beyond 4 days. Every one of these storms this season has had backside precip dry up considerably, or be non-existent despite the models showing it. Use the meteorology here, I don’t see this happening! #njwx https://t.co/3qMq4xnkvO",0
1332,happy birthday mols!! thanks for being such a fun person I love you bunches💖💖 @guinnmolli,0
1311,"Are apps actually ready for ARM based Apple Macs? (MiCrOSoFt OfFiCe?) #AppleEvent 

Anyway I'm taking suggestions on what new PC to get 😝",0
8395,@Corsuz09 それは確かな理由です。私は支持します。あなたの代わりに私を追加できます。一日中赤ちゃんの写真以外何もありません。Lol。moniovrbitches,0
19524,ライブスレッド:Borsia Dortmundとの明日のチャンピオンズリーグの試合に先立って、Ernesto Valverdeの記者会見に従ってください。,0
18967,@YahooFantasyDavid Johnsonが先週のキャリー数を期待できるだろうか?,1
61,good for her,0
1346,@KevChestnut そのチームの他の誰が3sを撮影できますか?,1
19220,ハッピーブレックスウィーン!!! いいえ、私たちは外出しています!!私は正しい女性ですか?,1
1546,@DemoOut @AlexandraChalup @ProudResister @CNN @MSNBC @FoxNews @FCC ルパート・マードック(Rupert Murdock)氏と大統領が率いる不正確な情報を広めた、トランプ氏とフォックス(Fox)氏を陰謀論者として挙げよう。,0
2925,ポーカーには「Match IPL」というIPLがある。これは戦略的な最適化を必要とする新しいフォーマットでプレイされている。このフォーマットは毎年変化しており、新しい課題を提示している。昨夜、私のチームはHaryana Hawksを3シーズンで2度目の優勝に導いた! https://t.co/FgnQBCH9fI,0
536,AAHAHAHAHA TOO GOOD                                             ,0
13077,私はたわごとまたは二重のテキストを強制することはありません . 我々 は、テキストバック    のときに話します。,0
16859,しかし、あなたはきれいに見えません。正直に言って、汚れてパッチのように見えますか? https://t.co/d6Ky3CNAjd。,0
651,生徒にアイデアを投げかけました 学校には多くの生徒が騙されました 本当にひどいことでした,0
5826,香港警察 # Hong KongProstests @joshuawongcf @FreedomHKG @Fight4 Hong Kong @Stand_with_HK @HKWORLDCITY #Pray https://t.co/G7HpcPFikI,0
16363,@DamedeCoeurs You’ve only been planning this for a day or so and I’m already exhausted on your behalf. Idk how people do it. But I’m happy for you both. 💙,0
52,你可以再夸张一点 办公室热的要死  你不要空调一打立刻穿外套  到底是不是男人  这么虚,1
15386,#Padres Facebook is getting cray-cray https://t.co/LtmqYwdEvT,1
1587,mf キャップなし  https://t.co/iojiKYMPW,1
10836,Work is important to people with dementia and those who care for them. It is often peoples identity and many people want to continue working while they can. AHPs can help https://t.co/kKs46ed2xw,0
1270,You can help protect Hossein and Arman. Join me and @AmnestyUK in calling on Iran to halt the executions now [URL],0
12121,going to MobDonald's. y'all want anything? 🍔🍟🥤 https://t.co/SJN9C80Uco,0
4107,"One of my favorite books of 2019: @erinentrada's enchanting, beautiful, complex, hopeful LALANI OF THE DISTANT SEA. Lalani is such a courageous &amp; kindhearted character and her story will stay with me long past 2019. Seek this one out if you haven't read it yet! https://t.co/54fkyFCocX",0
17446,ハイプを見る時間です。https://t.co/DUmitHawk。,0
12451,親愛なる南アフリカ、今日私たちを動揺させているものは何ですか?私は毎日尋ねます。......,1
8411,クリスマスツリーレーンの日付が必要ですか?,0
405,@joequeirolo 何時にこれを作るの、ジョー? ヘリコプターか孤独なチョッパー? 保安官のホイリーが起きて、我々は...もっと詳細が必要だと信じている。,0
1121,@suzysophia_ SO PROUD OF YOU,0
5824,Will Ferrellは、Maya Rudolphと「SNL」をテーマにしたポカホンタスで再会します。,0
782,it’s so rude that i’m not at the beach right now,1
17077,Submitted 🙏🏾 https://t.co/c2PNCf41aN,0
2296,bomboclaat https://t.co/XzzOcIx11C,0
13872,花が欲しいけど 花が欲しいって言わない 花が欲しいから 花が欲しいから 花が欲しいから 花が欲しいから 花が欲しいから 花が欲しいから 花が欲しいって,0
9668,@RepMoBrooks Aren't there Republican congressmen on those committees?,1
15650,ReMINDER!  PRESALE for @NiallOfficial’s Nice To Meet Ya Tour with specialGuest @LewisCapaldi and @findfletcher at the Forum on May 18 starts TODAY at 10am!Use code FABULOUS: https://t.co/DzmU1A5tl General public onsales TOMORROW at 10am!(:LewisCapaldi) https://t.co/OfWAZERLF2,1
730,I am all about Peter Daou running for Congress as a Berniecrat.,1
3458,@truelyesoteric @howisthewater @JacobWohlReport Tomorrow at noon it's instant communism and we get our national wife chain started.,0
